img_id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
6840,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Brown,Summer,2011.0,,Timberland Unisex Dry Cleaning Shoe Kit
42849,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,French Connection Women Black Clutch
39255,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Chief Men Black Formal Shoes
30900,Women,Apparel,Bottomwear,Salwar,Orange,Summer,2012.0,Ethnic,Fabindia Women Orange Salwar
15257,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Originals Women Decade Low Sleek Black Casual Shoes
4843,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Sher Singh Women s Black Polo T-shirt
45193,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO ENTICER Women Black Dial Analogue Watch A645
29433,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Giordano Men White Dial Watch
44980,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Attivo Men Black Dial Watch
34541,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Winter,2018.0,Casual,Red Tape Men Navy Blue Shoes
54718,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Shree Women Purple and White Printed Kurta
27267,Women,Apparel,Bottomwear,Trousers,Navy Blue,Winter,2012.0,Formal,Arrow Women Navy Blue Pinstripe Trousers
43002,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Men Grey Lunarswift Sports Shoes
31684,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Multicourt White Sports Shoes
8419,Girls,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Doodle Girl s Crazy Funny Blue Teen Kidswear
35392,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Stens by Enroute Men Brown Shoes
53753,Men,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Casual,ADIDAS Men Red Shorts
19169,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Printed Blue TShirt
9258,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green Striped Shirt
4934,Women,Apparel,Dress,Dresses,Peach,Summer,2011.0,Casual,Gini and Jony Girl s Valerie Peach White Infant Kidswear
9703,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2015.0,Formal,Hush Puppies Men GT Brown Formal Shoes
51007,Women,Apparel,Innerwear,Bra,Black,Summer,2017.0,Casual,Enamor Black Full Figure Bra
59256,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Men Black Watch
10054,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Reebok Kids Kkr Boy s Premium Blue Jerseys
40057,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue Printed T-shirt
33030,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Mother Earth Women Printed Black Kurta
3054,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Formal,Tantra Men s Who Farted Blue T-shirt
4676,Men,Accessories,Bags,Backpacks,Black,Summer,2011.0,Sports,ADIDAS Men Adipure Black White Backpack
48588,Women,Accessories,Jewellery,Bracelet,Silver,Summer,2012.0,Casual,Lucera Women Silver Bracelet
44214,Women,Footwear,Flip Flops,Flip Flops,Purple,Winter,2012.0,Casual,iPanema Women Purple Flip Flops
14296,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Classic Polo Men Printed pack of 3 Tshirts
55943,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,Casual,Colorbar Coffee Nail Lacquer 15
14568,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Vans Men Rowley
2591,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Tribord Women Tankini Black Top
39878,Women,Accessories,Bags,Backpacks,Purple,Summer,2012.0,Casual,ADIDAS Women Purple Happy Weather Backpack
52623,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Mod acc Women Black & Grey Handbag
23212,Women,Apparel,Topwear,Kurtis,Black,Fall,2011.0,Ethnic,Aneri Women Silver Moon Black Kurti
45608,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Arrow Men Brown Formal Shoes
34793,Men,Accessories,Headwear,Caps,Black,Summer,2012.0,Casual,Flying Machine Men Black Hat
21254,Unisex,Accessories,Bags,Duffel Bag,Maroon,Fall,2011.0,Casual,Skybags Unisex Maroon Duffle Bag
40571,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,W Women Beige Kurta
57215,Women,Apparel,Bottomwear,Shorts,Beige,Fall,2012.0,Casual,Kraus Jeans Women Beige Shorts
54638,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Fastrack Men Silver Dial Watch
4817,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,ADIDAS Men s AP ST Black T-shirt
14110,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,Flying Machine Men Printed Navy Blue Sweatshirts
41909,Men,Personal Care,Fragrance,Fragrance Gift Set,Blue,Spring,2017.0,Casual,Playboy London For Men Fragrance Gift Set
10619,Women,Footwear,Shoes,Flats,Silver,Spring,2013.0,Casual,Carlton London Women Silver Flats
29241,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Advent White Sports Shoes
43938,Women,Footwear,Shoes,Heels,Grey,Winter,2012.0,Casual,Catwalk Women Grey & Black Heels
44724,Women,Footwear,Flip Flops,Flip Flops,Lavender,Summer,2012.0,Casual,Lotto Women Lavender Blossom Flip Flops
19304,Men,Footwear,Flip Flops,Flip Flops,Black,Winter,2015.0,Casual,Nike Black Benassi Swoosh     NSW  Flip Flops
50039,Women,Apparel,Innerwear,Bra,Nude,Winter,2015.0,Casual,Hanes Women Nude Concealing Petals Wirefree Moulded Bra
19901,Women,Footwear,Shoes,Flats,Red,Fall,2011.0,Casual,Lotto Women Virtue Red Sandal
24664,Unisex,Footwear,Shoes,Casual Shoes,Purple,Fall,2013.0,Casual,Converse Unisex Sketch Purple Casual Shoes
8627,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Fastrack Men Gradient Bikers Sunglasses M032BU1
25192,Women,Accessories,Bags,Handbags,Beige,Winter,2015.0,Casual,Lino Perros Women Classic Beige Handbag
18727,Women,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Arrow Woman Venetia Navy Blue Sweater
57200,Women,Apparel,Topwear,Tunics,Off White,Summer,2012.0,Casual,Elle Women Off White Tunic
59924,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Diva Women Purple & White Kurta
57794,Women,Personal Care,Skin Care,Face Wash and Cleanser,Maroon,Spring,2017.0,Casual,Lotus Herbals Pomegranate & Plum Energizing Skin Polisher
56660,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,United Colors of Benetton Men Olive Shoes
58194,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Puma Women Black Handbag
17314,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Pepe Jeans Men Casual Sunglasses
40954,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Red T-shirt
26208,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Perry Ellis Women Perfume
9163,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Cael Blue Jeans
5417,Girls,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Ant Kids Girls Blue T-shirt
13645,Women,Footwear,Shoes,Flats,Brown,Fall,2011.0,Casual,Carlton London Women Casual Brown Sandals
22864,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2016.0,Casual,Woodland Men Camel Casual Shoes
57973,Women,Apparel,Saree,Sarees,Brown,Fall,2012.0,Ethnic,Prafful Brown Printed Sari
6224,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Lee Men s Tom Grey Melange T-shirt
36288,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink Night suits
58299,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004
56069,Women,Personal Care,Lips,Lip Liner,Pink,Spring,2017.0,Casual,Colorbar Miami Pink Lip Liner 014
26139,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Grey Trousers
40755,Women,Footwear,Flip Flops,Flip Flops,White,Winter,2012.0,Casual,Roxy Women White Flip Flops
46400,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,2012.0,Casual,ADIDAS Men Grey Shorts
7664,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Wrangler Men s Black Crew Length Socks
3074,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Tantra Women s Red Flower Heart Yellow T-shirt
56106,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Colorbar Mettalics Cocoa Bean Lip Gloss 003
39616,Women,Footwear,Shoes,Casual Shoes,Yellow,Winter,2015.0,Casual,Catwalk Women Yellow Shoes
46529,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Timex Men Silver Toned Dial Watch
38543,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men White Contest Hi Shoes
21357,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Van Heusen Women Sunglasses
55389,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,Casual,Revlon Autumn Berry Nail Polish 309
3689,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Lotto Men s Melbourne White Gravity Shoe
32629,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Sports,Nike Men Sphere Red Polo T-shirt
33298,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Arrow Sport Men White Striped Shirt
17930,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Nike Women Casual Black Track Pant
30059,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,SKAGEN DENMARK Men Black Dial Watch 861XLSXB
17916,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Sports,Nike Men Grey Sweatshirt
22770,Women,Apparel,Topwear,Kurtas,Red,Summer,2011.0,Ethnic,BIBA Women Printed Red Kurta
55299,Women,Personal Care,Makeup,Eyeshadow,Bronze,Spring,2017.0,Casual,Lakme Absolute Eye Chromatic Day Shimmer Baked Eye Shadow
23969,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Peter England Men White Printed T-shirt
57647,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,,Lotus Herbals Colour Dew Dark Champagne Nail Polish 88
50833,Men,Accessories,Belts,Belts,Black,Summer,2013.0,Formal,New Hide Men Black & Brown Reversible Belt
58829,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,FCUK Women Silver-Toned Dial Watch FC1020SWN
31978,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Men Lunarswift +3 Grey Sports Shoes
20594,Women,Accessories,Wallets,Wallets,Purple,Winter,2015.0,Casual,Baggit Women Kungfu Baby Purple Wallet
30888,Women,Apparel,Topwear,Kurtas,Green,Fall,2012.0,Ethnic,Fabindia Women Maheshwari Green Printed Kurta
7706,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Jealous 21 Women s She s Got Attitude Black Top
44593,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,Van Heusen Men Black and Brown Reversible Belt
38468,Women,Accessories,Wallets,Wallets,Green,Summer,2012.0,Casual,Baggit Women Green Wallet
59056,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2012.0,Casual,Carlton London Women Blue & Cream Shoes
20365,Boys,Apparel,Bottomwear,Stockings,Brown,Fall,2011.0,Casual,United Colors of Benetton Women Solid Dark Brown Tights
36212,Girls,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Gini Jony Girls Black Top
18840,Men,Accessories,Belts,Belts,Brown,Fall,2011.0,Formal,Peter England Men Formal Brown Belt
3078,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Probase Men s Player Green T-shirt
7714,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Fila Men s Wind Black Shoe
33457,Women,Accessories,Bags,Handbags,Maroon,Summer,2012.0,Casual,Baggit Women Billuz Roy Maroon Handbag
23480,Men,Accessories,Scarves,Scarves,Grey,Summer,2012.0,Casual,Arrow Men Grey Check Scarf
59570,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012.0,Casual,Revv Men Black and White Cufflinks
50691,Men,Apparel,Innerwear,Trunk,Charcoal,Summer,2016.0,Casual,Chromozome Men Charcoal Trunks
41720,Women,Footwear,Shoes,Heels,Green,Winter,2012.0,Casual,Catwalk Women Green Heels
56469,Women,Personal Care,Nails,Nail Polish,Peach,Spring,2017.0,,Streetwear Mauve Magic Nail Polish # 38
55994,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017.0,Casual,Colorbar Velvet Matte Mulberry Lipstick 27M
5803,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,ADIDAS Women s Street Blue T-shirt
23934,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lotto Men Black Skate Slip-On Casual Shoes
48647,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings
44056,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Dunhill Men Black Edt 50 ml Perfume
15800,Men,Apparel,Innerwear,Briefs,Khaki,Summer,2016.0,Casual,Facit Men Mid- Rise BF Khaki Briefs
51023,Women,Apparel,Innerwear,Bra,Pink,Summer,2017.0,Casual,Enamor Blush Coloured Bra
9646,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Navy Blue Shirts
56220,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Gold Jewellery Set
34269,Women,Apparel,Topwear,Dupatta,Mauve,Summer,2012.0,Ethnic,Fabindia Women Mauve Silk Dupatta
54794,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Blue Jeans
22810,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Locomotive Men Purple Printed Tshirt
33212,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Sepia Women Black Top
4742,Women,Footwear,Shoes,Casual Shoes,Grey,Summer,2011.0,Casual,Numero Uno Women NY Grey Blue Shoe
58559,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt
58322,Men,Accessories,Socks,Socks,White,Summer,2016.0,Sports,Jockey LCESCBRA Men White Pack of 3 Socks 2004
3317,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Sports,CSK Mens Fangear Polo Jersey
33565,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Wrangler Women Sunset Beach Yellow T-shirt
26150,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Grey Trousers
39594,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Stilettos
49704,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Casual,Park Avenue Men Blue Tie
54985,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2017.0,Casual,Femella Women Printed Blue Lounge Pants
14448,Women,Footwear,Shoes,Heels,Brown,Summer,2012.0,Casual,Enroute Women Brown Wedges
24461,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,ADIDAS Men Grey Pural Desman Casual Shoes
30075,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Ed Hardy Women White Dial Watch
33659,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Lotto Men Sting II Brown & Black Sandals
25901,Women,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Femella Women Plum Skinny Leggings
49136,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017.0,Casual,Deborah 24 Ore Lip Liner 221
44010,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Police Men Pure Perfume
19975,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,United Colors of Benetton Men Red Polo TShirt
43915,Women,Apparel,Bottomwear,Shorts,Cream,Summer,2012.0,Casual,Femella Women Cream Shorts
41788,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Remanika Women Black Top
4520,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Puma Men s Axis Black Silver Blue Shoe
12602,Unisex,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Tantra Unisex Printed Green Tshirts
38691,Women,Accessories,Bags,Handbags,Purple,Summer,2015.0,Casual,Spice Art Women Pleated Purple Handbag
25837,Women,Apparel,Topwear,Kurtas,Lavender,Summer,2012.0,Ethnic,Diva Women Printed Lavender Kurta
26458,Unisex,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Puma Unisex Limnos Navy Blue Casual Shoes
7614,Men,Accessories,Bags,Messenger Bag,Brown,Summer,2011.0,Casual,Wrangler Men Mustard Canvas Bag
26160,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,John Miller Men  Navy Blue Trouser
20152,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Wrangler Men Willy Rodeo Red Shirt
11450,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Light Green Tshirts
45631,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Park Avenue Men White Briefs
51534,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Men White Dial Watch
57302,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Wedges
48456,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White Printed T-shirt
42924,Women,Accessories,Wallets,Wallets,Black,Summer,2010.0,Casual,French Connection Women Black Wallet
43070,Unisex,Accessories,Headwear,Caps,Red,Summer,2012.0,Casual,Nike Unisex Red Portugal Football Cap
25109,Women,Accessories,Belts,Belts,Brown,Winter,2015.0,Casual,Lino Perros Women Brown Belts
52404,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,2015.0,Casual,Red Rose Women Blue Nightdress
24159,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Aurelia Women Blue Striped Kurta
6532,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2011.0,Sports,Nike Women s Border Pink Skirt
6226,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Lee Men s Medal Pink Granite T-shirt
54050,Women,Apparel,Bottomwear,Jeggings,Black,Summer,2012.0,Casual,Myntra Women Black Jeggings
47335,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Baggit Women Green Handbag
25116,Women,Accessories,Bags,Clutches,Silver,Winter,2015.0,Casual,Lino Perros Women Beads Silver Clutch
4622,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Jealous 21 Women Knit Green T-shirt
21438,Women,Accessories,Headwear,Caps,Blue,Winter,2012.0,Casual,Roxy Women Mellow Beanie Blue Cap
31877,Women,Apparel,Saree,Sarees,Green,Summer,2012.0,Ethnic,Fabindia Women Green Printed Kota Cotton Saree
55990,Women,Personal Care,Lips,Lipstick,Maroon,Summer,2019.0,Casual,Colorbar Velvet Matte Rum Raisin Lipstick 41M
7726,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Women s Future Cat White Purple Shoe
7045,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Numero Uno Men s Olive Brown Shoe
50165,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Wedges
31588,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012.0,Casual,Mark Taylor Men Printed Maroon T-shirt
46185,Women,Accessories,Jewellery,Jewellery Set,Multi,Winter,2015.0,Casual,Adrika  Multi Coloured Teracotta Jewellery Set
41358,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Skanders Jeans
53824,Women,Apparel,Topwear,Tunics,Black,Fall,2012.0,Casual,Ayaanay_Women_New_2013_Tunics_Size_Chart.jpg
31850,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Edge Men Black Dial Watch
42679,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Alma Women Beige Printed Kurta
52306,Women,Accessories,Jewellery,Necklace and Chains,Gold,Winter,2016.0,Casual,ToniQ Women Golden Necklace
54995,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017.0,Casual,Lakme Absolute Night Glam Lip Last
30215,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
27350,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Tantra Women Hippy Purple T-shirt
43467,Women,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,2017.0,Casual,SDL by Sweet Dreams Women Blue Night suits
12163,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011.0,Ethnic,Aurelia Women Solid Purple Leggings
34049,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys White Shirt
29319,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012.0,Casual,ADIDAS Unisex Chicago Bulls Red Backpack
7396,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2018.0,Casual,Red Tape Men Grey Casual Shoes
25981,Women,Personal Care,Fragrance,Perfume and Body Mist,Turquoise Blue,Spring,2017.0,Casual,J.Del Pozo Quasar Women Perfume
13954,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Printed White  Polo Tshirts
55020,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,,Lakme 3 in 1 Aqua Shine Fig Lip Color
38497,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,2012.0,Casual,Palm Tree Boys Yellow T-shirt
35421,Women,Footwear,Shoes,Sports Shoes,White,Spring,2013.0,Sports,ADIDAS Women Viking White Sports Shoes
54858,Women,Accessories,Jewellery,Necklace and Chains,Red,Fall,2012.0,Casual,Ivory Tag Women Captivating Charm Multicolour Necklace
21392,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Locomotive Men Printed Grey T-shirt
25044,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Sports,Nike Women Smash Pink T-shirt
32201,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Men Printed Blue Kurta
30612,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Sports,Nike Boys Printed Red T-shirt
17632,Women,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,Puma Women Chill Grip Black Handbag
51657,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Fossil Men Blue Chronograph Watch CH2694
48903,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant with Chain
58467,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Fossil Men Brown Belt
8941,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Blue Shirts
3251,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Puma Men s Suede Archive Red White Shoe
27797,Men,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Bulchee Men Leather Brown Wallet
